Type,Bed,Bath,Size,BER,Asking Price,Not Full Market Price,VAT Exclusive,latitude,longitude,ifsc_drive_distance_km,ifsc_walk_distance_km,ifsc_bike_distance_km,ifsc_transit_distance_km,Airport_distance_km,nearest_coast_name,coast_distance_km,eircode_area,month_sin,month_cos,day_sin,day_cos,Price_Difference_%
Semi-D,4.0,3.0,133.0,D1,795000.0,No,No,53.2649205,-6.209948799999999,11.986,11.866,11.755,13.014,34.434,Blackrock,6.593,D18,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,20.979622641509437
Duplex,3.0,3.0,96.0,B3,465000.0,No,No,53.2465319,-6.1216338,16.335,15.457,16.242,21.01,42.057,Killiney Beach,1.692,A96,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,7.526881720430108
Duplex,4.0,3.0,120.0,B2,595000.0,No,No,53.26276840000001,-6.198384099999999,13.139,12.827,12.542,14.435,35.586,Blackrock,7.745,D18,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,2.857142857142857
Semi-D,4.0,3.0,153.0,Unknown,495000.0,No,No,53.3393366,-6.427514299999999,27.932,13.605,14.052,16.336,20.191,Blackrock,28.848,K78,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,14.14141414141414
Apartment,2.0,2.0,75.0,Unknown,295000.0,No,No,53.4051353,-6.1787516,12.881,8.469,8.816,9.045,9.788,Clontarf Seafront,6.471,D17,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,10.16949152542373
Semi-D,3.0,1.0,103.2,E1,540000.0,No,No,53.3828811,-6.230221299999999,5.3,5.167,5.237,5.441,6.96,Clontarf Seafront,5.135,D09,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,12.037037037037036
End of Terrace,3.0,1.0,80.0,F,329000.0,No,No,53.3877044,-6.3185332,8.226,7.546,7.665,8.888,10.009,Clontarf Seafront,10.78,D11,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,3.343465045592705
End of Terrace,3.0,3.0,97.0,C1,795000.0,No,No,53.3244363,-6.2077543,5.281,4.689,4.924,5.049,17.901,Sandymount Strand,0.703,D04,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,5.911949685534592
Semi-D,3.0,2.0,135.3,E1,495000.0,No,No,53.3888883,-6.1736942,7.674,7.634,7.708,7.521,12.289,Bull Island,4.145,D05,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,10.303030303030303
Apartment,2.0,2.0,78.0,B2,335000.0,No,No,53.37726989999999,-6.4021525,25.737,12.202,12.619,15.298,17.997,Ringsend,26.737,D15,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,7.761194029850746
Apartment,2.0,2.0,62.0,B3,360000.0,No,No,53.25204410000001,-6.1244912,16.158,14.658,15.549,18.925,41.174,Killiney Beach,0.945,A96,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,9.722222222222223
Semi-D,3.0,1.0,80.0,F,465000.0,No,No,53.3927837,-6.258459299999999,6.729,6.292,6.65,7.311,6.54,Clontarf Seafront,7.692,D09,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,3.225806451612903
Terrace,2.0,1.0,65.0,C1,495000.0,No,No,53.2819941,-6.147984399999999,12.322,11.267,12.28,13.99,38.784,Monkstown,1.944,A96,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,7.878787878787878
Apartment,2.0,2.0,76.0,Unknown,625000.0,No,No,53.29950119999999,-6.2316236,7.151,6.802,6.766,9.358,35.775,Sandymount Strand,5.568,D14,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,4.0
Studio,3.0,1.0,31.0,C2,265000.0,No,No,53.3312894,-6.249377099999999,3.144,2.696,3.15,3.594,18.927,Ringsend,2.43,D04,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,15.09433962264151
Apartment,2.0,2.0,84.0,Unknown,425000.0,No,No,53.3665382,-6.2196438,3.211,3.191,3.245,3.67,10.357,Clontarf Seafront,2.664,D03,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,1.1764705882352942
Apartment,1.0,1.0,33.6,D2,295000.0,No,No,53.3441659,-6.267743299999999,4.787,1.794,1.769,2.201,13.89,Ringsend,5.231,D02,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,5.084745762711865
Detached,3.0,2.0,130.0,C1,1100000.0,No,No,53.30058589999999,-6.189776600000001,8.868,7.82,8.521,9.434,21.488,Blackrock,0.964,A94,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,-9.090909090909092
Semi-D,5.0,4.0,217.0,Unknown,1595000.0,No,No,53.3667384,-6.2139982,3.77,3.75,3.975,4.361,10.007,Clontarf Seafront,2.051,D03,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,2.8213166144200628
Semi-D,4.0,3.0,164.0,B3,625000.0,No,No,53.4513938,-6.2314492,16.469,13.626,13.961,17.496,7.182,Bull Island,17.016,K67,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,5.6000000000000005
Semi-D,5.0,2.0,160.0,E2,725000.0,No,No,53.2959893,-6.2964322,9.009,8.065,8.826,8.404,26.97,Ringsend,8.295,D14,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,12.413793103448276
Semi-D,4.0,3.0,247.0,D1,1500000.0,No,No,53.2948132,-6.1904134,9.679,8.721,9.836,9.996,22.3,Blackrock,1.581,A94,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,26.666666666666668
Apartment,3.0,2.0,90.0,B1,645000.0,No,No,53.349687,-6.241755100000001,0.971,0.362,0.796,0.438,14.946,Ringsend,1.899,D01,-0.4999999999999997,-0.8660254037844388,0.7247927872291199,0.6889669190756866,-0.46511627906976744
Apartment,3.0,2.0,90.0,B1,645000.0,No,No,53.349687,-6.241755100000001,0.971,0.362,0.796,0.438,14.946,Ringsend,1.899,D01,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,-0.46511627906976744
Apartment,3.0,2.0,90.0,B1,645000.0,No,No,53.349687,-6.241755100000001,0.971,0.362,0.796,0.438,14.946,Ringsend,1.899,D01,-0.4999999999999997,-0.8660254037844388,0.7247927872291199,0.6889669190756866,-0.46511627906976744
Apartment,3.0,2.0,90.0,B1,645000.0,No,No,53.349687,-6.241755100000001,0.971,0.362,0.796,0.438,14.946,Ringsend,1.899,D01,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,-0.46511627906976744
Apartment,2.0,2.0,85.0,C1,340000.0,No,No,53.4492752,-6.2456181,16.32,13.52,13.925,16.868,7.633,Ringsend,17.319,K67,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,19.11764705882353
Semi-D,4.0,3.0,138.0,B2,525000.0,No,No,53.4032159,-6.4278777,26.057,15.322,16.499,17.795,18.317,Ringsend,27.057,D15,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,2.857142857142857
Bungalow,1.0,1.0,45.0,C3,370000.0,No,No,53.3410233,-6.3067327,6.436,4.47,4.547,4.595,22.401,Ringsend,6.717,D08,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.8108108108108109
End of Terrace,5.0,2.0,443.0,C3,2950000.0,No,No,53.33510649999999,-6.2197529,3.101,3.104,3.106,3.26,16.536,Ringsend,0.838,D04,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,6.779661016949152
Terrace,2.0,1.0,74.0,C1,340000.0,No,No,53.3152172,-6.4006023,30.518,12.419,13.328,13.869,22.778,Blackrock,22.722,D22,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,6.470588235294119
Terrace,4.0,3.0,143.0,A2,825000.0,No,No,53.2458526,-6.1583139,16.682,15.678,16.707,18.117,41.098,Killiney Beach,3.971,D18,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,1.8181818181818181
Semi-D,3.0,2.0,100.3,C2,600000.0,No,No,53.4556068,-6.1850608,17.631,14.812,14.762,15.804,9.857,Howth Head,14.338,K36,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,0.0
Terrace,3.0,1.0,80.0,Unknown,475000.0,No,No,53.384091,-6.181540699999999,7.208,6.815,7.063,7.35,9.876,Clontarf Seafront,3.958,D05,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,2.3157894736842106
Semi-D,3.0,3.0,108.0,Unknown,475000.0,No,No,53.3396786,-6.4449822,29.635,14.907,16.127,17.613,21.894,Ringsend,30.634,K78,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,8.421052631578947
Detached,5.0,3.0,191.0,B2,750000.0,No,No,53.4545018,-6.228903499999999,16.036,13.627,14.027,17.713,7.248,Ringsend,17.036,K67,-1.0,-1.8369701987210297e-16,-0.3943558551133187,0.9189578116202306,26.13333333333333
Semi-D,3.0,1.0,82.0,C2,450000.0,No,No,53.2539346,-6.1294767,16.121,14.51,15.396,18.634,41.137,Killiney Beach,1.463,A96,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,11.555555555555555
Apartment,1.0,1.0,51.0,B3,259950.0,No,No,53.40456760000001,-6.2465052,12.993,7.353,7.582,8.488,4.496,Clontarf Seafront,8.344,D09,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,9.636468551644548
Semi-D,3.0,4.0,112.0,A3,465000.0,No,No,53.2858159,-6.4203138,34.223,15.39,15.622,16.664,26.482,Blackrock,26.427,D24,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,8.817204301075268
Bungalow,2.0,1.0,55.0,Unknown,325000.0,No,No,53.2753836,-6.3668388,35.374,13.532,13.476,15.107,27.634,Ringsend,13.77,D24,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,22.0
End of Terrace,2.0,1.0,106.0,E2,650000.0,No,No,53.3342603,-6.270891,4.845,3.026,3.821,3.31,14.566,Ringsend,4.131,D08,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,15.538461538461537
Semi-D,3.0,2.0,153.0,Unknown,1050000.0,No,No,53.2754057,-6.1267207,13.944,12.852,13.801,14.449,43.813,Dalkey,2.583,A96,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,20.952380952380953
Studio,3.0,1.0,42.0,Unknown,375000.0,No,No,53.3319506,-6.2385573,2.808,2.658,2.813,4.373,17.626,Ringsend,1.91,D04,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,-6.666666666666667
Terrace,2.0,1.0,65.0,Unknown,580000.0,No,No,53.3194819,-6.2392259,4.608,4.169,4.582,5.035,19.74,Sandymount Strand,3.702,D04,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,2.0689655172413794
Detached,4.0,1.0,105.0,E1,700000.0,No,No,53.2622358,-6.1380947,14.862,13.512,14.649,17.565,42.56,Killiney Beach,3.083,A96,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,-2.857142857142857
Detached,2.0,2.0,128.0,A3,1350000.0,No,No,53.3225912,-6.2443387,4.081,3.761,4.241,4.629,19.015,Ringsend,3.179,D04,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,20.0
Apartment,2.0,2.0,110.7,B3,495000.0,No,No,53.2461665,-6.1808491,14.538,14.565,15.265,18.588,37.531,Killiney Beach,6.719,D18,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,6.0606060606060606
Apartment,2.0,2.0,110.7,B3,495000.0,No,No,53.2461665,-6.1808491,14.538,14.565,15.265,18.588,37.531,Killiney Beach,6.719,D18,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,6.0606060606060606
Terrace,3.0,2.0,96.0,Unknown,425000.0,No,No,53.3323352,-6.324197499999999,8.173,6.155,6.989,6.828,23.972,Ringsend,7.459,D12,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,7.0588235294117645
Semi-D,4.0,2.0,133.0,D1,795000.0,No,No,53.44575010000001,-6.1416526,20.931,15.881,19.188,16.683,13.368,Howth Head,12.684,K36,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,2.515723270440252
Detached,4.0,2.0,158.0,Unknown,835000.0,No,No,53.3771622,-6.0951148,14.13,13.201,13.97,14.98,17.006,Howth Head,4.47,D13,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,2.9940119760479043
Apartment,2.0,1.0,57.0,C2,435000.0,No,No,53.3453732,-6.23621,1.156,1.155,1.162,1.155,15.601,Ringsend,1.819,D02,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.0
Semi-D,4.0,3.0,130.0,C2,675000.0,No,No,53.3738373,-6.395214600000001,23.679,11.648,11.669,13.524,15.939,Ringsend,24.679,D15,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,2.9629629629629632
End of Terrace,3.0,1.0,103.0,Unknown,595000.0,No,No,53.3121944,-6.317853500000001,8.86,7.598,7.639,9.014,24.707,Ringsend,8.146,D12,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,20.840336134453782
Semi-D,4.0,3.0,172.0,B2,725000.0,No,No,53.37956089999999,-6.2140719,4.549,4.593,4.583,4.756,8.946,Clontarf Seafront,4.041,D05,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,2.7586206896551726
Semi-D,3.0,2.0,91.7,F,595000.0,No,No,53.3734638,-6.2047088,4.626,4.606,4.66,4.545,9.91,Clontarf Seafront,2.931,D05,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,0.8403361344537815
Terrace,2.0,1.0,69.0,D2,495000.0,No,No,53.3396619,-6.279559799999999,4.948,3.017,3.017,3.103,13.778,Ringsend,4.46,D08,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,11.11111111111111
Studio,3.0,1.0,33.0,C2,265000.0,No,No,53.3312894,-6.249377099999999,3.144,2.696,3.15,3.594,18.927,Ringsend,2.43,D04,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,7.547169811320755
Semi-D,3.0,2.0,98.0,C2,749000.0,No,No,53.307142,-6.2409228,6.387,6.446,6.41,8.198,20.843,Sandymount Strand,4.804,D14,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,6.141522029372497
Terrace,5.0,2.0,76.0,Unknown,495000.0,No,No,53.3560603,-6.2359189,2.446,1.913,1.932,2.173,14.455,Clontarf Seafront,3.457,D03,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,4.040404040404041
Apartment,2.0,2.0,67.0,E1,495000.0,No,No,53.3176334,-6.2370947,4.697,4.632,4.681,5.504,19.153,Sandymount Strand,3.114,D04,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,3.0303030303030303
Apartment,2.0,2.0,70.0,B2,425000.0,No,No,53.2536217,-6.208387699999999,14.378,13.514,13.685,16.046,36.329,Blackrock,8.984,D18,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,5.176470588235294
Semi-D,3.0,2.0,98.0,Unknown,425000.0,No,No,53.3816327,-6.396998099999999,24.908,12.487,13.054,13.617,17.168,Ringsend,25.908,D15,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,11.76470588235294
Duplex,3.0,2.0,105.0,B2,445000.0,No,No,53.3693835,-6.3731868,11.001,9.81,9.799,11.378,15.762,Ringsend,24.502,D15,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,1.1235955056179776
Apartment,4.0,4.0,94.8,B3,475000.0,No,No,53.3505761,-6.2814394,3.97,2.761,2.946,2.738,12.687,Ringsend,5.872,D07,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,10.526315789473683
Apartment,2.0,2.0,75.6,B3,440000.0,No,No,53.28227529999999,-6.3016748,10.684,9.858,11.011,11.061,27.315,Ringsend,9.97,D16,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,7.954545454545454
Semi-D,3.0,2.0,125.4,C2,475000.0,No,No,53.35118079999999,-6.4306975,27.483,14.024,13.946,14.956,19.742,Ringsend,28.482,K78,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,15.789473684210526
Apartment,1.0,1.0,48.0,C1,280000.0,No,No,53.37589759999999,-6.3265771,7.822,6.887,6.94,7.795,10.884,Ringsend,9.82,D15,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,17.857142857142858
Semi-D,3.0,1.0,92.3,D2,480000.0,No,No,53.3873334,-6.177198499999999,7.895,7.43,7.9,7.541,12.606,Bull Island,4.366,D05,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,26.041666666666668
Apartment,2.0,1.0,60.9,C2,475000.0,No,No,53.30317789999999,-6.1858078,8.198,7.361,7.851,9.291,20.818,Blackrock,0.809,A94,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,15.578947368421053
End of Terrace,3.0,3.0,105.0,C1,445000.0,No,No,53.3909469,-6.4289685,27.699,14.365,14.863,18.14,19.958,Ringsend,28.698,D15,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,3.3707865168539324
Semi-D,3.0,1.0,97.0,Unknown,465000.0,No,No,53.28326269999999,-6.3326549,34.669,11.065,11.046,11.639,26.928,Ringsend,11.854,D24,-1.0,-1.8369701987210297e-16,-0.20129852008866114,0.9795299412524943,7.526881720430108
Semi-D,3.0,1.0,86.0,F,495000.0,No,No,53.3766756,-6.1735168,6.961,6.924,8.056,7.287,10.654,Bull Island,2.839,D05,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,7.07070707070707
Semi-D,3.0,1.0,100.0,F,845000.0,No,No,53.3043138,-6.2409884,6.27,6.328,6.292,7.813,20.725,Sandymount Strand,4.687,D14,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0
Townhouse,2.0,2.0,75.0,D2,375000.0,No,No,53.3805603,-6.4035153,24.597,12.692,13.087,16.169,16.856,Ringsend,25.597,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0
Apartment,2.0,2.0,72.0,D1,290000.0,No,No,53.3815908,-6.403548499999999,24.525,12.62,13.015,16.098,16.785,Ringsend,25.525,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,4.137931034482759
Semi-D,3.0,1.0,91.0,C1,485000.0,No,No,53.38942309999999,-6.172943,7.932,7.752,7.826,7.638,12.109,Bull Island,4.571,D05,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,15.670103092783505
Semi-D,4.0,2.0,142.0,E2,695000.0,No,No,53.2896951,-6.283772799999999,9.388,8.413,8.982,9.038,29.577,Sandymount Strand,9.05,D14,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,11.510791366906476
Semi-D,3.0,2.0,84.0,D1,450000.0,No,No,53.39834990000001,-6.233144299999999,7.419,7.27,6.691,11.271,5.804,Clontarf Seafront,6.471,D17,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0
Semi-D,3.0,1.0,94.0,D1,375000.0,No,No,53.4025666,-6.2147587,11.194,7.567,7.632,9.982,8.101,Clontarf Seafront,5.973,D17,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,14.666666666666666
End of Terrace,3.0,2.0,75.0,Unknown,295000.0,No,No,53.3245915,-6.4267613,34.824,13.24,13.751,17.892,27.084,Blackrock,27.028,D22,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,16.94915254237288
Detached,5.0,2.0,207.6,F,1350000.0,No,No,53.2910254,-6.186008999999999,9.164,9.231,9.807,10.704,37.157,Blackrock,2.579,A94,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,-1.8518518518518516
Terrace,3.0,2.0,93.5,Unknown,315000.0,No,No,53.287381,-6.4167767,34.737,15.683,15.802,17.74,26.997,Blackrock,21.946,D24,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,23.49206349206349
Detached,3.0,3.0,97.0,B3,600000.0,No,No,53.2749584,-6.3037795,11.436,10.535,11.689,12.8,28.048,Ringsend,10.722,D16,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0
Duplex,3.0,3.0,86.0,B3,375000.0,No,No,53.44360229999999,-6.2089659,14.511,13.63,14.07,13.956,7.624,Howth Head,14.433,K67,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,-1.0666666666666667
Semi-D,3.0,1.0,85.0,D2,320000.0,No,No,53.3277789,-6.4073998,29.406,12.093,12.754,16.347,21.665,Ringsend,14.699,D22,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,25.0
Detached,4.0,3.0,172.0,A2,850000.0,No,No,53.2341847,-6.1897234,16.863,15.518,15.641,22.487,39.855,Killiney Beach,8.043,D18,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,2.941176470588235
Semi-D,4.0,3.0,129.0,C3,895000.0,No,No,53.3170307,-6.2846416,6.274,5.299,5.36,7.92,29.343,Ringsend,5.56,D6W,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,11.1731843575419
Semi-D,4.0,2.0,127.0,E1,575000.0,No,No,53.3778516,-6.220502,4.62,4.303,4.293,4.352,8.328,Clontarf Seafront,4.455,D09,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,-3.826086956521739
Detached,5.0,4.0,300.1,B3,2295000.0,No,No,53.3026384,-6.202623399999999,8.174,7.099,7.827,8.323,20.794,Blackrock,1.996,A94,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,4.57516339869281
Semi-D,4.0,2.0,100.0,B3,550000.0,No,No,53.385205,-6.2629298,6.23,5.245,5.604,6.32,7.006,Clontarf Seafront,7.304,D09,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,21.818181818181817
Terrace,2.0,1.0,68.0,C1,325000.0,No,No,53.3992437,-6.440369899999999,26.707,16.047,16.184,18.817,18.967,Ringsend,27.707,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,9.538461538461538
Terrace,3.0,3.0,88.0,C1,375000.0,No,No,53.395025,-6.442350299999999,27.155,15.804,16.07,18.614,19.414,Ringsend,28.154,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,5.6000000000000005
Apartment,2.0,2.0,82.0,B3,345000.0,No,No,53.3778658,-6.3259599,7.631,6.958,7.07,7.493,10.694,Ringsend,9.63,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,12.173913043478262
Apartment,2.0,2.0,82.0,B3,345000.0,No,No,53.3778658,-6.3259599,7.631,6.958,7.07,7.493,10.694,Ringsend,9.63,D15,-0.5000000000000004,0.8660254037844384,-0.7907757369376986,-0.6121059825476627,12.173913043478262
Apartment,2.0,2.0,82.0,C1,250000.0,No,No,53.6104837,-6.1831143,34.706,31.778,32.6,35.794,27.818,Ringsend,35.705,K32,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,2.4
Apartment,2.0,1.0,52.9,C2,410000.0,No,No,53.3473666,-6.2556474,1.461,0.795,0.758,1.174,16.544,Ringsend,2.679,D02,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.0
End of Terrace,3.0,1.0,83.6,Unknown,425000.0,No,No,53.3892967,-6.1568327,10.272,8.853,10.397,8.182,13.252,Bull Island,4.599,D05,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.9411764705882352
Semi-D,3.0,2.0,112.7,C3,425000.0,No,No,53.40392929999999,-6.4224062,26.15,15.058,15.749,18.02,18.41,Ringsend,27.15,D15,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,20.235294117647058
Detached,4.0,3.0,150.0,B3,565000.0,No,No,53.2825613,-6.4290612,34.85,16.246,16.819,17.451,27.11,Blackrock,27.054,D24,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,4.424778761061947
End of Terrace,4.0,3.0,160.0,Unknown,875000.0,No,No,53.2957791,-6.293715799999999,8.957,7.964,8.504,8.694,27.298,Ringsend,8.242,D14,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,0.5714285714285714
Apartment,2.0,2.0,68.0,B2,275000.0,No,No,53.40554299999999,-6.288049699999999,14.791,8.448,9.489,10.625,5.983,Ringsend,15.79,D11,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,3.6363636363636362
Semi-D,4.0,4.0,137.0,B3,875000.0,No,No,53.29516659999999,-6.2007013,7.961,8.04,8.083,9.121,37.372,Blackrock,2.745,A94,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,12.571428571428573
Apartment,2.0,1.0,42.0,Unknown,395000.0,No,No,53.3403122,-6.2435941,1.653,1.331,1.658,1.331,16.097,Ringsend,1.555,D02,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,1.2658227848101267
Semi-D,4.0,3.0,231.0,E2,1600000.0,No,No,53.305732,-6.2881535,7.557,6.633,7.049,7.172,27.761,Ringsend,6.842,D6W,-0.8660254037844386,0.5000000000000001,0.20129852008866006,0.9795299412524945,24.0625
